filename,class,content_hash,split,duplicate_count
2022-06-09 14_09_42-Window.jpg,Carcinoma T1C+,7a7e16f181c5a1892b7ed34216d7538ed4a89673f5ae821b1a478c46efa28f1e,train,1
f.jpeg,Carcinoma T1C+,fe737b2ff47a625c8a47dcbb61f4458889014de8a336cd9b9ef56e3692109dca,train,1
135._big_gallery.jpeg,Carcinoma T1C+,6c6820c7ba24ecb4a4088c328cd577a0f5262301231fed4b4dec368a1454cd68,train,1
164._big_gallery.jpeg,Carcinoma T1C+,ef8f48963dc96840101dd5b2cc998d18a13dc548c0179b62696d9bdf4d144469,train,1
156._big_gallery.jpeg,Carcinoma T1C+,8b6030979e804ee07562b8c8c7245be32cfd82f1e66ce26b6309e7ec5af9a3ec,train,1
a.jpeg,Carcinoma T1C+,b1e6f2dace1b091fe24aa614fcc6a864e72bdb723d26d7fe5677a682500f37c8,train,1
117._big_gallery.jpeg,Carcinoma T1C+,489186b4dd48c502084a2b036b9816b9342318659817fe6b2585b39214b90470,train,1
dfvgrtyhe5r.jpeg,Carcinoma T1C+,c05c879b775bb3aa5a48752e1210abd13130e01ad7e46c2e1194a3f8d380f8de,train,1
168._big_gallery.jpeg,Carcinoma T1C+,90aced3563f56c734347b744a125161bda4d22daa409d82db570609daffbc35a,train,1
yw54y.jpeg,Carcinoma T1C+,96f11a908d942aaa5cfa59334a45f6f63f01711226b931030f53e1cd88b7229f,train,1
ee3a47a5eab1ef8fb6e8c87a6e4f87c879424b90bf7c75c81b95d64c2660e4ef_big_gallery.jpeg,Carcinoma T1C+,0c6a5d5c86c509dfa7074abe1d41c1df9bcc43b45812645a8e31163ed433525e,train,1
2022-06-09 14_09_55-Window.jpg,Carcinoma T1C+,65b1e7e5863386ebbd558c21b4c77e6027004d4027cc99b0393118b1187753ff,train,1
141._big_gallery.jpeg,Carcinoma T1C+,b555334e9b4bcdba2b1d84f231f55cd3f358c066421c2bbdc8d9cad57e0ef549,train,1
g.jpeg,Carcinoma T1C+,2eff2f814440cd7a72a8ff4c9f35bde8a1be1d5b635ea59049c5510781497851,train,1
54c972318ce15726c7bd603b440b3c_big_gallery.jpg,Carcinoma T1C+,534675771fd6abf3931df501b2ee1c9cb57a4214c3a24bc3627ead70eda27206,train,1
n.jpeg,Carcinoma T1C+,e37e0d13fbd588b32b7d0c7672af8f11b09cd88f58a30bd5400e29f995eab3bf,train,1
eherh.jpeg,Carcinoma T1C+,5763662375e07e46960810d0fdf05ea59913d86b4b4b54a4c1e88c804cb91c86,val,1
151._big_gallery.jpeg,Carcinoma T1C+,70512d282c82a1fb702739dc7df3ed0ea002d31f270c20ef05f645d9536f6ae5,val,1
158._big_gallery.jpeg,Carcinoma T1C+,17efc485f1cab7f8774fab431ffb0a90614d5a03c98968e6bd2711ff061358d7,val,1
0f2d0c5dba6efbe88cb85305fc6a73_big_gallery.jpg,Carcinoma T1C+,522e17fcdcc4bf8648b463faa91f09aa21a5e42b6e92b748174ec6f68cb859e9,val,1
2022-06-09 14_09_52-Window.jpg,Carcinoma T1C+,6ebffe1409702ea7f697833f4cc685062d3bce7064511e19b3852b9e0d916a8d,val,1
161._big_gallery.jpeg,Carcinoma T1C+,f3c629ba0f18cf584a97ae6a4dedd39e19c7fe675498ac0723f40164656b0412,val,1
6c80cbed36ff2eac641b687575159d096633c503e2694503308cbe2dc799354d_big_gallery.jpeg,Carcinoma T1C+,ee831af78be756309686ccbbfa9efc648bd6fb24bb98d5aaf53e7e0d5d00aa4f,val,1
116._big_gallery.jpeg,Carcinoma T1C+,6b17db0c3682fb95f0f2b1f257ab249353b985962d93a793ed7af2eb44b3f227,val,1
6he5ert.jpeg,Carcinoma T1C+,e0d1816aaeba2a8ba0cee2ffad3ad109c735d4f7637a71f4b2383153ccea01f4,val,1
o.jpeg,Carcinoma T1C+,af1f3004f250be719ce57eb00ae5ef3bf5954ca403643c9a98930434b3d62cce,val,1
etyh.jpeg,Carcinoma T1C+,96c505016798c0428739583f8a0875c409139a2ef4b968e8d8d66473cbc7adac,val,1
13d59343ab844910c10b035e21b7d4_big_gallery.jpg,Carcinoma T1C+,4d9f31d5eb7d6cc8849841270698b0b7a1e944f7499f0985fd49c025ce3f5495,val,1
121._big_gallery.jpeg,Carcinoma T1C+,c376426495d74799a90c43a7f22e319498ca83d091a1f885eea95b4a92b23aac,val,1
j.jpeg,Carcinoma T1C+,ba80092d3b54cf34cb16dd8636572b393ac390e4af54ce08ad19b11293e0f44a,val,1
2022-06-09 14_09_44-Window.jpg,Carcinoma T1C+,37b1c7c448f59a80b6366a2322ea9a07dfa2ba369ad381ff8292c06191b691b2,val,1
u.jpeg,Carcinoma T1C+,a83f28ba0b12349e8edcf90230d0b975bdea48a49b79b802c914270aea7ff749,val,1
x.jpeg,Carcinoma T1C+,a47e0fcbd0b957cc0f7e7a96fa6bd75f51ed8e40b9f101b6dad3aaa23c79e4af,test,1
165._big_gallery.jpeg,Carcinoma T1C+,fec0d87806a327d61cbf2e5c8c15ab1e75b952cf8a008a5087c568f5591af71d,test,1
166._big_gallery.jpeg,Carcinoma T1C+,d1fc90bbfc4638780139bcbc5315a8c0995a6673c8b39cacfd42ac445e669c35,test,1
122._big_gallery.jpeg,Carcinoma T1C+,6ace5e25a25e3791c0265783fb9994870a7bfe6c9565829e4216e33675a15ba3,test,1
140._big_gallery.jpeg,Carcinoma T1C+,f54624a231bc1dc993109adb45f3e81802d6a55dba3d987a2d2ae7d407d4aa0d,test,1
ertyreyr5.jpeg,Carcinoma T1C+,6c9e1561d943f04821ac0f15afecbac8ddef11858b4e197069367105831b5a56,test,1
rt67ur76tu.jpeg,Carcinoma T1C+,76eae59d3505f420912c3404148eca842f2c618e7326d432f5c0653171ca2372,test,1
ehy.jpeg,Carcinoma T1C+,4967e6f25c28d0036a840300d4f150e5367f8c46214f723e46344c360649b993,test,1
162._big_gallery.jpeg,Carcinoma T1C+,2f023f5fe26cbf23ff55b49e7774d20b94e57c6a6784b4eaad69849f112aa926,test,1
142._big_gallery.jpeg,Carcinoma T1C+,46e83ab7537a89429de9305525724f5419df3c9a76939f946561c9b63ba71751,test,1
133._big_gallery.jpeg,Carcinoma T1C+,40df3dc1b90fbe78b2f71401edf2341ee64d2364bbcb8858b936340a67c4ca86,test,1
131._big_gallery.jpeg,Carcinoma T1C+,5499f2a52d619b0b925866a5f314f73637a26999fe2541efb8b7b23c78c4ce34,test,1
124._big_gallery.jpeg,Carcinoma T1C+,e612a22e330750fcfb4f63ddafed7e2e48f47b0ceda6d39f2cd9c471040618f7,test,1
57.jpeg,Carcinoma T1C+,91c6460241aeb2bdd8c455b70945ae89d03114e46d647df2d5636bc19d97d175,test,1
153._big_gallery.jpeg,Carcinoma T1C+,36d8d71e324ce0c47f7c39b5f2531639fa18e6d46e3e6cab4f436fa2d8b39356,test,1
155._big_gallery.jpeg,Carcinoma T1C+,a80334df60941f53e3467717212532c03c7c4fa3984384ea3e91f29d0a0761d8,test,1
147._big_gallery.jpeg,Carcinoma T1C+,067c6315bdb5e85468f2224e55ac2166f121a90b179ce4c1839fbb0c004424a5,test,1
143._big_gallery.jpeg,Carcinoma T1C+,b17dc96f0923fbd0f8812f299ff078e6ba3f5700f632a2da00f35b4e1492be5f,test,1
78._big_gallery.jpeg,Carcinoma T2,5c037d8c86766fcbb180ade4f5b00b15da02a61ed7917b8de8d0aa30dbe14754,train,1
97._big_gallery.jpeg,Carcinoma T2,bbb1e1c432ce751848e6bba540fdb6e98b79c0de28905b1c56fb6c3b2cbdbc73,train,1
68._big_gallery.jpeg,Carcinoma T2,85a626de5599b843894d9d13f38860995d0aa5324967a55d73795eea73e28970,train,1
115._big_gallery.jpeg,Carcinoma T2,b3165719bb77d265849e2191532db7385cc6fd79f372cbd657016a9ee644c9c8,train,1
764049bf2e522c828096182e16825f_big_gallery.jpg,Carcinoma T2,ce57c38ea9ca2b58135a6a3df9757ebb7c11bfdb8eec3d81ef20346eba03527d,train,1
100._big_gallery.jpeg,Carcinoma T2,d4ffbfa917a1d1d8682974d246f28326be3afb93c9e447ebdf6a6afdd3324ae4,train,1
247077ba7231ddd70f7be8911cae7c232d9f6b32a3f7778232bc621ea075bf56_big_gallery.jpeg,Carcinoma T2,4ae9973bb2dfddbfe1518bde452f7cba1dd3452e99771882feebc68339a761ce,train,1
90._big_gallery.jpeg,Carcinoma T2,3b4372a60b93aefb855b79e972a8628e081a880548199ee72f9fc5fe48dddc85,train,1
83._big_gallery.jpeg,Carcinoma T2,ecbeb3d2385b5a5d130c8afd3b5e4eed5233efbcbd0d3762930faf06a71fec33,train,1
d5ebf85003818005a351c4af3b3b5a_big_gallery.JPG,Carcinoma T2,19ef1d6ade55131aa29be06b17e20f23b7f7e4919851b8ec36521ed1360f4db3,train,1
79._big_gallery.jpeg,Carcinoma T2,6f8cc923725e1bc4ccab96b09e98820f4150f73ee69e8a8c6ab34f318fa9bd9e,train,1
85._big_gallery.jpeg,Carcinoma T2,1baaddb3f40d94c6283eeac1d021eb93dcb8095abc72701bfd30b308aee5a5b2,train,1
84._big_gallery.jpeg,Carcinoma T2,7dda31a687e201d8f4d322fc3348b4ce8baba47c1966ceb94731f4b58adb3f3b,train,1
f4128de3c91aafcad343ffafb688db_big_gallery.jpg,Carcinoma T2,b4d227bde7fee026b3f31aa6ca4adf12609039d051cdfd8d46d3fbbb69c33008,train,1
2022-06-09 14_11_08-Window.jpg,Carcinoma T2,13c42da8abf541223d3b61d456801589c0b1bd94df92683d9e6f3a3d48825a9e,train,1
104._big_gallery.jpeg,Carcinoma T2,bfa967caaa3095f9d8511393c91e33df36d55b9de0df5a631ab777638000e0cb,train,1
92._big_gallery.jpeg,Carcinoma T2,c3d174a3c8aca31d3b722cb5b5fb6c7c5d35bdff60adb97374a960d7084b3862,train,1
95._big_gallery.jpeg,Carcinoma T2,1340a5e37674c9ba4343c0e2d09cc9b9ac36a79fb0569160c3eb852bf667ec94,train,1
81._big_gallery.jpeg,Carcinoma T2,e2fccf021678531bd32d5e88dd3d8e7cf381374c5edf7140b4109aa34fbee661,train,1
109._big_gallery.jpeg,Carcinoma T2,75ec0f7899a7bfcdde5a7501332c908cb225c054f42bb3b53e2b4544060d594e,train,1
111._big_gallery.jpeg,Carcinoma T2,53390f0e0bdd26313d91dc1689e064e640687a52fd6db009fcee848301c7800e,train,1
118._big_gallery.jpeg,Carcinoma T2,314fe55553cf22c5f0a2388dc807bdaec3a7b123a22090b09cb78fa074ea99cb,train,1
117._big_gallery.jpeg,Carcinoma T2,5f5410dd09effa56e5f6947d36a4c6eff19a8855e1d7d524dbf91b3028ddfe92,train,1
a4e6cf5edde0ec10c4052d8d77f9d8_big_gallery.jpg,Carcinoma T2,4720e266768092c9ef99f4dc8b39165b384cc581aa59df00b1ff5b82c295de5f,train,1
93._big_gallery.jpeg,Carcinoma T2,ffdd86d01a217ebc90be544b6575aa5b428ec0f9130805074b847a9c1cb776dc,train,1
113._big_gallery.jpeg,Carcinoma T2,a069a9aec67d97bb0015a1f235f75cfd410b18c0822940408c0124cd63a2756f,train,1
107._big_gallery.jpeg,Carcinoma T2,8ac2e78827c110d07f86431b84feff64313068e4af2fdbc8a4fe369cb99909bd,train,1
91._big_gallery.jpeg,Carcinoma T2,2deb1ea83873deec2a5e9e60cbf3a97b58e663b90d44ed619c80ce798582dfaa,train,1
bd9d4fddb2a8b66b1b55646e2a47f6c0d53698404d14c51b230550284cd2b3e4_big_gallery.jpeg,Carcinoma T2,fc0814002ad17d59f8e16ab5fef77aeaf200f2ed988873b3fc7454545cbffc1b,train,1
106._big_gallery.jpeg,Carcinoma T2,9f3e6576bc6157eee41e710c4ce57fcfc201a248a2ae36aec55bf27ff7f0fc18,train,1
96._big_gallery.jpeg,Carcinoma T2,7a3d78204ce98bbe8f7543cdc635a66f521398925e8d773d75e3ee9040124297,train,1
119._big_gallery.jpeg,Carcinoma T2,bf384be4c83db2600884ff64e3f722fa1e6fec8a455a4cae96fae2ad1c6c97ba,train,1
70._big_gallery.jpeg,Carcinoma T2,57900c7b6e7d669216d6be84b0442566342b2ac01671cc1862bf34cbf84f33cc,train,1
76._big_gallery.jpeg,Carcinoma T2,2cbb0cd51c3864d602c242a36e1a343ae22fb9bc6dee38fa651a309f203d1594,train,1
87._big_gallery.jpeg,Carcinoma T2,e7e717c10cbc703830bb969157f2d32aefaedf0065f2456b32f3adcd0bc89e6f,train,1
63._big_gallery.jpeg,Carcinoma T2,2812e8444d0c29ddbd23662c8d6c93fee241a41ec56ce0973a75d4b74468c779,train,1
89._big_gallery.jpeg,Carcinoma T2,9cea777de5431dc3d962c940bfd02c9e20a50e65e16d486760bcd7d0e1794dcd,train,1
116._big_gallery.jpeg,Carcinoma T2,71f151b8a88c45ec13d9f0b0fb18853bba182b3474c2c4dc41d2d05435e19a63,train,1
66._big_gallery.jpeg,Carcinoma T2,1e4e640f7f654e6e8fa1db7e3bccb138ce8a08d9e2ae658336cc160e3ae7a38f,train,1
110._big_gallery.jpeg,Carcinoma T2,83a9ca24a147251a550beb14901edab0b083b0f2680863756e886a39cb00e42f,train,1
77._big_gallery.jpeg,Carcinoma T2,e9578995f6cfde78f26ac883728de2b45a9b88698a548710e231750884ba7da9,train,1
99._big_gallery.jpeg,Carcinoma T2,7a70067b4927a618b704204fff974085bef9ceffffb527facef65ae8f4389b13,train,1
62._big_gallery.jpeg,Carcinoma T2,b6d2e26e445e2340e013abae6e845aaf2e0fd43667a08f0bc1afba7b580771e2,train,1
73._big_gallery.jpeg,Carcinoma T2,9b63b83c0434e56fe0f97ec3bfcac466d286a789ac3548e7c3faa73dbdb2f9a8,train,1
86._big_gallery.jpeg,Carcinoma T2,86e918210c4dcb28a07123cd927fc0b20fb7ce03e619dd21d30392748b676b39,train,1
88._big_gallery.jpeg,Carcinoma T2,52f5ca7f27414c951e41a5aaa7b9cd3a3e5de182878b7a5ae3c4e8539c09cbda,train,1
105._big_gallery.jpeg,Carcinoma T2,cdd0917ab48c0969e5cb8b18626e79b8c0f57d589356d6d30ce7b8b18e6eba3b,train,1
98._big_gallery.jpeg,Carcinoma T2,9296b342297ebc6ff17748eaf2d3ccce9796999b82c349183cd09fe52e6b7257,train,1
2022-06-09 14_11_15-Window.jpg,Carcinoma T2,331b8d7234b717a813f569c20ac4932a10ca4c29ed22108fda895f9a2866d64c,train,1
045f88e63fa8ee9e6f59150bb2cfc7_big_gallery.jpg,Carcinoma T2,dd81f6c7ebefd67c6eb226804c87406b0be2c7cc06c4d6896b4d6c4c180bd6b4,train,1
120._big_gallery.jpeg,Carcinoma T2,4449af191575fb7d224ad14f2d7fbcde00d98939fb6cf02a81101646a704c8d2,train,1
74._big_gallery.jpeg,Carcinoma T2,fbaafad4cc775cb3c08be2708fc1e2c9527acd2c5f4f5a5a302e048aa6f6613a,val,1
65._big_gallery.jpeg,Carcinoma T2,4f182a4545d51bc24fa116614d9b4875fd29dac43c5792a7e92c0cffbad2648a,val,1
103._big_gallery.jpeg,Carcinoma T2,8319568dcfee9da8571408949468be9ef6f8660103229b51a0626839a2271bd3,val,1
2022-06-09 14_11_03-Window.jpg,Carcinoma T2,dbaf5a9065c66ff11aef70d46ed77f1d8c55b3c44b5b4902b932522a9af180b7,val,1
75._big_gallery.jpeg,Carcinoma T2,174c6355e13a99c31efadf9fe3322a48be9141bf19ff15bf8e5235db5cf97830,val,1
21eba256297e404297b466315031ccb7da7bf0074b9d8f3fdf1c081e62e3e048_big_gallery.jpeg,Carcinoma T2,3af19fb468ec82206edebd7676313b39b06a9737c54bea2382fdb8917e472929,val,1
67._big_gallery.jpeg,Carcinoma T2,be5c20473986d5a5f8e4b1693ff4f92d1b97bcbfd50058e760c32831b68d334b,val,1
121._big_gallery.jpeg,Carcinoma T2,6e121aa461194a906e53d7108bfc9f5b5d5cdde824a75a3388a89663e89b09f9,val,1
101._big_gallery.jpeg,Carcinoma T2,5727816550513cd5579bf488dada62d45c2fd90591a0bd4e61683bf6b7930b9c,val,1
94._big_gallery.jpeg,Carcinoma T2,4b3405ef5a729200fc7b8797c1f0e9ae3a17db908d1aaecfddc3d8a05d3a681e,val,1
69._big_gallery.jpeg,Carcinoma T2,a207cdb45050282dc92834abe0c48b16a6a2c446eddaff24e40100b8397b8ba1,test,1
b4df0691fe965e1dbba4f73e548255_big_gallery.jpg,Carcinoma T2,f60364a9a64a0a61abde98a84cd6cac1199cc98f4c0fdf66e6c35fa87aeaf8f3,test,1
114._big_gallery.jpeg,Carcinoma T2,dd244b1b3c33e5df5698f921a526145d7754ee068d9d02850c815c99e3975e67,test,1
71._big_gallery.jpeg,Carcinoma T2,fc25b0c750de3eeceb1e39d0a2e3be331553cd8ad76702eb20a89f0c8594151d,test,1
112._big_gallery.jpeg,Carcinoma T2,4413ccfd4e363db76dc01b6cae248a57501c401dc42ac28e32e12fcbb3eea28a,test,1
64._big_gallery.jpeg,Carcinoma T2,79b1b7dcdb27f55dae898b673ef6bd433e664458fbb2ab7fc4921671a859c53d,test,1
108._big_gallery.jpeg,Carcinoma T2,1b2e05bfced871bcc761a00688397e83c4a328715629969ef6fce87fe7c576e6,test,1
2022-06-09 14_11_12-Window.jpg,Carcinoma T2,89405cdaa6ff6348b7313aa08ff7107a4ff3a9a35de69051987c952cc0dd8cc6,test,1
82._big_gallery.jpeg,Carcinoma T2,469863d258740b6f3ff66f378f0b53400aca0e0d9e22575d7de0fd5a279bc694,test,1
80._big_gallery.jpeg,Carcinoma T2,06f4c77c1dec6ee2266ec59806d9be262b2a52bc80b0af0931f41391a6a53ef2,test,1
72._big_gallery.jpeg,Carcinoma T2,5a7d8db5263c259d1368f7faf22efc326ae2337b0859c0dd7920db44d913cab2,test,1
102._big_gallery.jpeg,Carcinoma T2,acb6ebadaa9ddd913d926835dc06ea874ba7caa7ed3d698ade5ea65f0d0d960f,test,1
87b1882711f12d46d81e74f7166cc6_big_gallery.jpeg,Ependimoma T1,a6ee9e8bb189374b6ffd0e4ab26ee266e768bf7f17b528af7c7bdfc5f246474f,train,1
423259b644353fc67c529880604f40_big_gallery.jpeg,Ependimoma T1,11f7da70800187997dfaa626bd713dd782184e6d51798ae591e2b0535db46ea9,train,1
0b1410752fca26bd61b18ac95acad0_big_gallery.jpeg,Ependimoma T1,6c979d81ca7fb5b57b6b3ac55c25f8f09ea9d98fe87361acfa108107c1862c0e,train,1
e9199e8ec6eb46ec4bfad9b5c2be05_big_gallery.jpeg,Ependimoma T1,b4c98673d3246849b0dc17f6ca388eb75cb64d49ed143c85f8c3495cce8719b1,train,1
277f204c096833b5d9c213ad349c71_big_gallery.jpg,Ependimoma T1,acffdb77f5af07f7acf5afb46289e2d4b3e9441baa698c7e778131524a80869e,train,1
673b3c38f0490e03690d22c0a297d7_big_gallery.jpeg,Ependimoma T1,5433ed7ec3b4dccea4cef9fe26b44e45349c821d138762b6c150408ae0afaef5,train,1
ad7a8a5eeaf2fe1be6577ef68023e2_big_gallery.jpeg,Ependimoma T1,3833496a181b9b2e80ed50e8fe728c6637754450c2f9059428bebb39d96a9ba3,train,1
7cd6ea90ad6f6bacdfbe7f67545741_big_gallery.jpeg,Ependimoma T1,0ffb15e67aa6a69ab563ca8db7984a4f1bf5ab0d44d6a3ef792f640a94db3584,train,1
aa0e12a5ab2ef840614fc9e76bb17d_big_gallery.jpeg,Ependimoma T1,97821c926299c9a2f358d187939625a60921aa615a215a1570de5f38b91719d2,train,1
d1d5bed7a94acc05ac6ef7d1dd21a6_big_gallery.jpeg,Ependimoma T1,f184c15641a96d507cdd10ad3dcf4add8360e1ce4b776e5dfad416f815e1116c,train,1
147357401b350b62c231a1796e0dc4_big_gallery.jpg,Ependimoma T1,986a53e5c8d621190ea927eeda4bf25f0a1ec8876ddfa3a43ef954076fcfb8c1,train,1
bf09c24b0a36f8ab591f8b9e9ee2c5_big_gallery.jpeg,Ependimoma T1,882e3f0f7b040916096cd27fdf4bc5b344d6dc93056015547dc15b7ade4284bf,train,1
6e251dca2da0be2db9ffdc97e38906_big_gallery.jpeg,Ependimoma T1,a511b81d2966042322cb11be5c78adeb3e1f2556eeb8610d910ac4b5d4de8fd8,train,1
cf44f513abeffbc2f6160683e6eb3e_big_gallery.jpg,Ependimoma T1,3fdbddf6838fe9ed3c97534cc690136ae487acd0d504aab1908e74f2d0da6683,train,1
c7c70141ef7b2cea735a73bab88f97_big_gallery.jpeg,Ependimoma T1,f3084d91bf9563fabf97fe07f74d727d4c6dc2fc68f29270128eb88d4b98dad5,train,1
2a38810d90ee55020472c448f57222_big_gallery.jpg,Ependimoma T1,eea08ebf89f032331bf9721ac659c12708f2fdb2309985379c55b3c6e3c0729e,train,1
1cfa9b2b86c400725560e99cac999a_big_gallery.jpeg,Ependimoma T1,8763e7ab195bc1455de71f46331bf73471c1ac3e58a873f8c6a4382eefd45715,train,1
2b98bc5e5fc152a641f555a92e1190_big_gallery.jpeg,Ependimoma T1,fcc2ac91f4359f0c3b964d1ed1a8de2143087ad5dc20c766582d8fb4fe1bc3d6,train,1
6191d7def3e6d0b9f5e63015482022_big_gallery.jpeg,Ependimoma T1,cddd6e89decb31f9836a4defcd4eb7ab1463e990d2558269722e940de612ed80,train,1
39b0bf98d5c2f5fc78752d3357833f_big_gallery.jpeg,Ependimoma T1,fb7359973862c576d5e493bf771f742fd096f1184e1e08ee885a9873ef10eb20,train,1
33f7bdc58e215f3bdbb351014a3bca_big_gallery.jpeg,Ependimoma T1,a6bfafd908949ac5c7697b8d57b13fc7979f5340758efbad84da6c3b56726866,train,1
ecdf35fb96b10351f74eba1c07e826_big_gallery.jpeg,Ependimoma T1,07ee250c2c9aa3a3c36b203dca2edd94582365b27cbd64cf090ad1e0fe41c434,train,1
9494559d00098562232d976da2ad2a_big_gallery.jpeg,Ependimoma T1,523b39eb310958ff0f98be56d41da7e4cb6d867cbcf461a2e7849fb871e6f34c,train,1
3bcaf4734d3e6abd2b409888d1cce0_big_gallery.jpeg,Ependimoma T1,51a15c177a4af2ac35c37e410efbc4b4ad22e2bb6d64a429c45e4f8351b6f235,train,1
9c445e2866345c299517f07c513ad4_big_gallery.jpeg,Ependimoma T1,b7ae8b7664f4537c537cba0424fb88803acc9cd4a10ef3114a8b12750b42e134,train,1
d918806ce0a21335116bd0e72797f9_big_gallery.jpeg,Ependimoma T1,8bbda8d0695516b071bef6e8706b7d771db4ddfdd58931de1bfaabe028155191,train,1
49fb497f8cc53768b1009ad1710209_big_gallery.jpeg,Ependimoma T1,60e9d981a3f070bc06a3adace2c5777b3d636fefdd929d2de7e3a64cae159b4a,train,1
408bf2e83d471a712641094f75403f_big_gallery.jpeg,Ependimoma T1,2b05cd159ae7721997b928abbbf136e13f9b9251fb50e38499ed806b39b14aa2,train,1
52abfebaae427ec28777d323f44fdc_big_gallery.jpeg,Ependimoma T1,95b9f59434a543cacdc47dcabf89c3e943d1bd8fe9e07e109b6e8ef26f24b215,train,1
53f81799c41bc1b5559b5a7ae5ae10_big_gallery.jpeg,Ependimoma T1,fe2b2559c5cddd745501578a0f8f1d77c3fa6c4661dee48a3a86a322c5698141,train,1
ac2475c6ac29b0326dd44141c99014_big_gallery.jpeg,Ependimoma T1,cd76ae48dc1da1f96479c6f42366f19cd6647a937bb55707ccaefaccb611ae5b,train,1
759770af73daedf887196ebb927aaf_big_gallery.jpeg,Ependimoma T1,7bbc1f5a1b47154f0c3ef56b11dec6339cdb3647e93142d69421e1768911ad64,val,1
57a73d21e12fef21a1a68910dc7c0d_big_gallery.jpeg,Ependimoma T1,600f1b7525ab29d65c879e41c0f9bd068a3a9164543ff94ccceb74d7d606f081,val,1
eacbe7eb1bada019a29a26dfc9c5b6_big_gallery.jpeg,Ependimoma T1,c7350159eff0fbd2d2715d03237d16e28c313dc143018d493d02727feaa5ba4c,val,1
828d43dc955aee1a3fbc78f06c4b5f_big_gallery.jpeg,Ependimoma T1,652262a3f3598569c1193ec36778647c0a945b0204d51d3be1eb11854daacb66,val,1
4d4cedf0bbe10b3c7b1674ea004368_big_gallery.jpeg,Ependimoma T1,27afbaace7c34439fb290d1af455a6c90df03390dc443d4907071813d6efa941,val,1
56fb2fe76cbfea437072c8a655c5ef_big_gallery.jpeg,Ependimoma T1,551f7660b81ce80811cf6d72276d02e19a939140e227948361ea2f003d088411,val,1
278eb43ad45f8cff2f170e26d4ed81_big_gallery.jpeg,Ependimoma T1,05354e46ba9d69bbdaf2e395f94ae5cec67066f5ede47ed7041d4213f4570738,test,1
0e9213ec41aca67cf6bef5723c1cb4_big_gallery.jpeg,Ependimoma T1,4630d19faba5172baf7b7e5cda9d5237036fbf53ec3049ffb79fe6c97432110a,test,1
955b9b60e61b1053e8d11419369b7a_big_gallery.jpeg,Ependimoma T1,0018fe446dfe247caaf31f9ac6d1a98091378c1a6335c59feb350a09b815c8bf,test,1
f779571b1a15ea30a6c6735820fe12_big_gallery.jpeg,Ependimoma T1,e75d01da84ff911e9a0b44dc438d36bc2b592281358dc3b11beca61e0577a5e0,test,1
a2f5d4e5b3fd9704438dcc7969c853_big_gallery.jpeg,Ependimoma T1,c3380f9cbb643417514bcb665423764c5e86f7564a566d05510949a66f73bfc9,test,1
52a276cc90aa16d9ae05a88b924535_big_gallery.jpeg,Ependimoma T1,2d2e201fbf1832dbf7141ab2e18b0ccc0262b88f831a9a67c105463a300c9017,test,1
bec760b08b33fc5c8efa1cf200ba57_big_gallery.jpeg,Ependimoma T1,c0796335c1989aa80deb69f91548af783939d057e9f2020ba7f9076f8d6a150f,test,1
a70075686267a2266269483abc3dec_big_gallery.jpeg,Ependimoma T1,5258eb5bc8eb2efad70034af2bc521c43e6ebb9259fc56d3d79220d0d1f3b94e,test,1
a3fcb2219a60e2c5f8c051a4632e12_big_gallery.jpeg,Ependimoma T1C+,f247503171a79cfcf42e837cbd709e268b6153d136b7fc72d1565df6fb6f2a58,train,1
79263db492ad2a4fdd87e7d10d5df7_big_gallery.jpeg,Ependimoma T1C+,36a86ac79509aaebfcb496a1cec91177ba9c59736fc82bd28d89d428c6e9550b,train,1
515251f70ae06dc3a781493e95962e_big_gallery.jpeg,Ependimoma T1C+,e6f288638b0f94118716d6bb6b9cbf6c31970a2d302cb21e53265aac2231b581,train,1
39f5c9e89c1465d1fd450f6bcbb2ee_big_gallery.jpg,Ependimoma T1C+,1dcdf2bd9739ca28a371065f301c87d5a1478807d479017d42afb813f9e5a0c8,train,1
a0e92a437b24f3402a821bcf8e01f1_big_gallery.jpeg,Ependimoma T1C+,9fadd8fefc6249072751d8870a405650744be422bd2357977cb7c184d65cfbd1,train,1
787d42b76e207ace18f8c4ec0ae969_big_gallery.jpg,Ependimoma T1C+,14d451bef08e8b848bec4b7151a5a45b7918fb03b160eda639739f8c0334eec4,train,1
79d9cc907fa27a5ed38b9c8c985345_big_gallery.jpeg,Ependimoma T1C+,856fe0b066bd2a34e2863f0293899156cc35edb032cbcfbc465c17811549a696,train,1
e7e7a529db92ea7a00a49233b0a3cb_big_gallery.jpg,Ependimoma T1C+,62ca11f83e57d4317c4efea3aa249bdfdb751ba8dde6f2f8a98d73eefd7a0f97,train,1
70346483d93a0b4a272418736ad3be_big_gallery.jpg,Ependimoma T1C+,2a5a306041de1129ed85855b4ae73e8200e6e1c7ec7c34745194940d6b0eda5e,train,1
d9a7dfd2b6c3e6d341dc6b010479e5_big_gallery.jpg,Ependimoma T1C+,3ac4998b3d92fef8165fbf7ab8d272deba35921a408e8d7792196015d97ad57a,train,1
26b06a9a1893927f854257f0167ca0_big_gallery.jpeg,Ependimoma T1C+,f4a789f6304a1812f406bb9c14f42e23ac308026ccb88dc32551913e30e6d5ca,train,1
